Date_ms;response_time_ms;rtd_no
629.002;1;sip_route
633.002;1;sip_route
638.002;0;sip_route
644.002;1;sip_route
648.002;1;sip_route
654.002;1;sip_route
658.002;1;sip_route
664.002;1;sip_route
668.002;0;sip_route
672.002;0;sip_route
678.002;1;sip_route
684.002;1;sip_route
687.002;0;sip_route
693.002;1;sip_route
699.002;1;sip_route
703.002;1;sip_route
709.002;0;sip_route
712.002;0;sip_route
717.002;0;sip_route
723.002;1;sip_route
729.002;1;sip_route
733.002;1;sip_route
739.002;1;sip_route
743.002;0;sip_route
748.002;1;sip_route
754.002;1;sip_route
758.002;1;sip_route
764.002;1;sip_route
768.002;0;sip_route
773.002;0;sip_route
779.002;1;sip_route
783.002;1;sip_route
789.002;1;sip_route
793.002;1;sip_route
799.002;1;sip_route
803.002;0;sip_route
808.002;0;sip_route
813.002;0;sip_route
818.002;1;sip_route
824.002;1;sip_route
828.002;1;sip_route
834.002;1;sip_route
838.002;0;sip_route
843.002;0;sip_route
849.002;1;sip_route
854.002;1;sip_route
859.002;2;sip_route
864.002;1;sip_route
869.002;1;sip_route
873.002;0;sip_route
877.002;0;sip_route
883.002;1;sip_route
889.002;1;sip_route
893.002;1;sip_route
899.002;1;sip_route
903.002;1;sip_route
907.002;0;sip_route
913.002;1;sip_route
919.002;1;sip_route
923.002;1;sip_route
929.002;0;sip_route
933.002;0;sip_route
937.002;0;sip_route
943.002;1;sip_route
949.002;1;sip_route
953.002;1;sip_route
959.002;0;sip_route
962.002;0;sip_route
968.002;1;sip_route
974.002;1;sip_route
978.002;1;sip_route
984.002;1;sip_route
987.002;0;sip_route
993.002;1;sip_route
999.002;1;sip_route
1003;1;sip_route
1009;0;sip_route
1012;0;sip_route
1018;1;sip_route
1024;1;sip_route
1028;1;sip_route
1034;0;sip_route
1037;0;sip_route
1043;1;sip_route
1049;1;sip_route
1053;1;sip_route
1059;1;sip_route
1062;0;sip_route
1068;1;sip_route
1074;1;sip_route
1078;1;sip_route
1084;1;sip_route
1088;0;sip_route
1094;1;sip_route
1098;1;sip_route
1104;1;sip_route
1108;1;sip_route
1114;1;sip_route
1118;1;sip_route
1124;1;sip_route
1128;1;sip_route
1134;0;sip_route
1137;0;sip_route
1143;1;sip_route
1149;1;sip_route
1153;1;sip_route
1159;0;sip_route
1163;0;sip_route
1168;0;sip_route
1174;1;sip_route
1178;1;sip_route
1184;1;sip_route
1188;1;sip_route
1194;0;sip_route
1197;0;sip_route
1203;1;sip_route
1209;1;sip_route
1213;1;sip_route
1219;0;sip_route
1222;0;sip_route
1228;1;sip_route
1234;1;sip_route
1238;1;sip_route
1244;0;sip_route
1247;0;sip_route
1253;1;sip_route
1259;1;sip_route
1263;1;sip_route
1269;1;sip_route
1273;0;sip_route
1278;0;sip_route
1283;1;sip_route
1288;1;sip_route
1293;1;sip_route
1299;0;sip_route
1303;1;sip_route
1309;1;sip_route
1313;1;sip_route
1319;1;sip_route
1323;1;sip_route
1329;1;sip_route
1333;1;sip_route
1338;0;sip_route
1344;1;sip_route
1348;1;sip_route
1355;2;sip_route
1358;1;sip_route
1364;1;sip_route
1367;0;sip_route
1373;1;sip_route
1379;1;sip_route
1383;1;sip_route
1388;1;sip_route
1393;0;sip_route
1399;1;sip_route
1403;1;sip_route
1409;1;sip_route
1413;1;sip_route
1419;0;sip_route
1422;0;sip_route
1427;0;sip_route
1434;1;sip_route
1438;1;sip_route
1444;0;sip_route
1447;0;sip_route
1453;1;sip_route
1459;1;sip_route
1463;1;sip_route
1469;1;sip_route
1473;1;sip_route
1478;0;sip_route
1484;1;sip_route
1488;1;sip_route
1494;1;sip_route
1498;0;sip_route
1502;0;sip_route
1508;1;sip_route
1513;1;sip_route
1518;1;sip_route
1524;1;sip_route
1528;0;sip_route
1534;1;sip_route
1538;1;sip_route
1544;1;sip_route
1548;1;sip_route
1553;0;sip_route
1557;0;sip_route
1563;1;sip_route
1569;1;sip_route
1573;1;sip_route
1579;1;sip_route
1583;1;sip_route
1587;0;sip_route
1593;1;sip_route
1599;1;sip_route
1603;1;sip_route
1608;1;sip_route
1613;0;sip_route
1617;0;sip_route
1623;1;sip_route
1629;1;sip_route
1633;1;sip_route
1639;1;sip_route
1643;0;sip_route
1647;0;sip_route
1654;1;sip_route
1658;1;sip_route
1664;1;sip_route
1668;0;sip_route
1672;0;sip_route
1678;1;sip_route
1684;1;sip_route
1688;1;sip_route
1693;0;sip_route
1697;0;sip_route
1703;1;sip_route
1709;1;sip_route
1713;1;sip_route
1719;0;sip_route
1723;0;sip_route
1727;0;sip_route
1732;0;sip_route
1738;1;sip_route
1744;1;sip_route
1748;1;sip_route
1754;1;sip_route
1758;0;sip_route
1763;0;sip_route
1769;1;sip_route
1773;1;sip_route
1779;1;sip_route
1784;2;sip_route
1788;1;sip_route
1795;1;sip_route
1799;1;sip_route
1803;1;sip_route
1810;2;sip_route
1813;1;sip_route
1820;1;sip_route
1824;1;sip_route
1828;1;sip_route
1834;1;sip_route
1839;2;sip_route
1844;1;sip_route
1848;1;sip_route
1853;1;sip_route
1859;0;sip_route
1862;0;sip_route
1867;0;sip_route
1873;1;sip_route
1879;1;sip_route
1883;1;sip_route
1888;0;sip_route
1894;1;sip_route
1898;1;sip_route
1904;1;sip_route
1907;0;sip_route
1912;0;sip_route
1918;1;sip_route
1924;1;sip_route
1928;1;sip_route
1934;0;sip_route
1937;0;sip_route
1943;1;sip_route
1950;2;sip_route
1953;1;sip_route
1959;1;sip_route
1963;1;sip_route
1969;1;sip_route
1973;1;sip_route
1979;0;sip_route
1984;1;sip_route
1988;1;sip_route
1994;1;sip_route
1998;1;sip_route
2003;1;sip_route
2008;0;sip_route
2014;1;sip_route
2018;1;sip_route
2024;1;sip_route
2028;1;sip_route
2034;1;sip_route
2038;1;sip_route
2043;0;sip_route
2048;0;sip_route
2053;1;sip_route
2058;1;sip_route
2064;2;sip_route
2068;0;sip_route
2072;0;sip_route
2077;0;sip_route
2083;1;sip_route
2089;1;sip_route
2093;1;sip_route
2098;1;sip_route
2103;0;sip_route
2108;0;sip_route
2113;1;sip_route
2119;1;sip_route
2123;1;sip_route
2129;1;sip_route
2133;1;sip_route
2138;0;sip_route
2143;0;sip_route
2149;1;sip_route
2153;1;sip_route
2158;1;sip_route
2163;1;sip_route
2169;0;sip_route
2172;0;sip_route
2178;1;sip_route
2184;1;sip_route
2188;1;sip_route
2193;0;sip_route
2197;0;sip_route
2202;0;sip_route
2208;1;sip_route
2214;1;sip_route
2218;1;sip_route
2224;1;sip_route
2228;1;sip_route
2233;0;sip_route
2237;0;sip_route
2242;0;sip_route
2248;1;sip_route
2254;1;sip_route
2258;1;sip_route
2264;1;sip_route
2268;0;sip_route
2273;0;sip_route
2277;0;sip_route
2282;0;sip_route
2288;1;sip_route
2294;1;sip_route
2298;1;sip_route
2304;1;sip_route
2308;1;sip_route
2313;0;sip_route
2319;1;sip_route
2323;1;sip_route
2329;1;sip_route
2333;1;sip_route
2339;1;sip_route
2343;1;sip_route
2349;0;sip_route
2353;1;sip_route
2359;1;sip_route
2363;1;sip_route
2369;1;sip_route
2373;0;sip_route
2378;0;sip_route
2383;0;sip_route
2389;1;sip_route
2393;1;sip_route
2399;1;sip_route
2404;2;sip_route
2409;1;sip_route
2413;0;sip_route
2417;0;sip_route
2422;0;sip_route
2428;1;sip_route
2434;1;sip_route
2438;1;sip_route
2444;1;sip_route
2448;1;sip_route
2453;0;sip_route
2458;0;sip_route
2464;1;sip_route
2468;1;sip_route
2474;1;sip_route
2478;1;sip_route
2484;1;sip_route
2488;1;sip_route
2494;1;sip_route
2498;1;sip_route
2504;1;sip_route
2508;0;sip_route
2513;0;sip_route
2519;1;sip_route
2523;1;sip_route
2529;1;sip_route
2533;1;sip_route
2539;1;sip_route
2543;0;sip_route
2547;0;sip_route
2553;1;sip_route
2560;2;sip_route
2564;1;sip_route
2568;1;sip_route
2574;0;sip_route
2577;0;sip_route
2582;0;sip_route
2589;1;sip_route
2593;1;sip_route
2599;0;sip_route
2603;1;sip_route
2608;0;sip_route
2614;1;sip_route
2618;1;sip_route
2624;1;sip_route
2628;1;sip_route
2634;1;sip_route
2638;0;sip_route
2643;0;sip_route
2648;1;sip_route
2654;1;sip_route
2658;1;sip_route
2664;1;sip_route
2668;0;sip_route
2674;1;sip_route
2678;1;sip_route
2684;1;sip_route
2688;1;sip_route
2694;1;sip_route
2699;1;sip_route
2703;1;sip_route
2709;0;sip_route
2713;1;sip_route
2719;1;sip_route
2723;1;sip_route
2729;1;sip_route
2732;0;sip_route
2738;1;sip_route
2744;1;sip_route
2748;1;sip_route
2754;1;sip_route
2758;0;sip_route
2762;0;sip_route
2768;1;sip_route
2774;1;sip_route
2778;1;sip_route
2784;1;sip_route
2787;0;sip_route
2793;1;sip_route
2799;1;sip_route
2803;1;sip_route
2808;0;sip_route
2813;1;sip_route
2819;1;sip_route
2823;1;sip_route
2827;0;sip_route
2833;1;sip_route
2839;1;sip_route
2843;0;sip_route
2847;0;sip_route
2853;1;sip_route
2860;2;sip_route
2863;1;sip_route
2869;1;sip_route
2873;1;sip_route
2878;0;sip_route
2884;1;sip_route
2888;1;sip_route
2894;1;sip_route
2897;0;sip_route
2903;1;sip_route
2909;1;sip_route
2913;1;sip_route
2919;1;sip_route
2923;1;sip_route
2928;0;sip_route
2934;1;sip_route
2938;1;sip_route
2944;1;sip_route
2948;1;sip_route
2954;0;sip_route
2958;0;sip_route
2963;1;sip_route
2968;1;sip_route
2974;1;sip_route
2978;0;sip_route
2983;1;sip_route
2988;1;sip_route
2994;1;sip_route
2998;1;sip_route
3002;0;sip_route
3008;1;sip_route
3014;1;sip_route
3018;1;sip_route
3024;0;sip_route
3027;0;sip_route
3033;1;sip_route
3038;1;sip_route
3043;0;sip_route
3047;0;sip_route
3053;1;sip_route
3059;1;sip_route
3063;1;sip_route
3069;1;sip_route
3073;1;sip_route
3078;0;sip_route
3084;1;sip_route
3088;1;sip_route
3094;1;sip_route
3098;1;sip_route
3104;0;sip_route
3107;0;sip_route
3113;1;sip_route
3119;1;sip_route
3123;1;sip_route
3129;1;sip_route
3133;0;sip_route
3137;0;sip_route
3143;1;sip_route
3148;1;sip_route
3153;1;sip_route
3159;1;sip_route
3163;1;sip_route
3168;0;sip_route
3174;1;sip_route
3178;1;sip_route
3184;1;sip_route
3188;1;sip_route
3193;0;sip_route
3199;1;sip_route
3203;1;sip_route
3209;1;sip_route
3213;1;sip_route
3218;0;sip_route
3224;1;sip_route
3228;1;sip_route
3234;1;sip_route
3238;1;sip_route
3242;0;sip_route
3248;1;sip_route
3254;1;sip_route
3258;1;sip_route
3264;1;sip_route
3268;1;sip_route
3273;0;sip_route
3277;0;sip_route
3283;1;sip_route
3289;1;sip_route
3293;1;sip_route
3299;1;sip_route
3303;0;sip_route
3307;0;sip_route
3313;1;sip_route
3319;1;sip_route
3323;1;sip_route
3328;0;sip_route
3333;0;sip_route
3339;1;sip_route
3343;1;sip_route
3349;1;sip_route
3353;1;sip_route
3358;1;sip_route
3363;0;sip_route
3369;1;sip_route
3373;1;sip_route
3379;1;sip_route
3383;1;sip_route
3389;0;sip_route
3393;1;sip_route
3399;1;sip_route
3403;1;sip_route
3409;1;sip_route
3413;0;sip_route
3418;0;sip_route
3424;1;sip_route
3428;1;sip_route
3434;1;sip_route
3438;1;sip_route
3444;1;sip_route
3448;0;sip_route
3453;0;sip_route
3459;1;sip_route
3463;1;sip_route
3469;1;sip_route
3473;1;sip_route
3479;1;sip_route
3483;0;sip_route
3489;1;sip_route
3493;1;sip_route
3499;1;sip_route
3503;1;sip_route
3509;1;sip_route
3513;0;sip_route
3519;1;sip_route
3523;1;sip_route
3529;1;sip_route
3533;1;sip_route
3539;1;sip_route
3543;0;sip_route
3548;0;sip_route
3554;1;sip_route
3558;1;sip_route
3564;1;sip_route
3568;1;sip_route
3576;2;sip_route
3580;1;sip_route
3585;2;sip_route
3588;1;sip_route
3594;1;sip_route
3599;1;sip_route
3604;2;sip_route
3610;2;sip_route
3613;1;sip_route
3619;2;sip_route
3624;1;sip_route
3628;0;sip_route
3633;0;sip_route
3638;0;sip_route
3643;1;sip_route
3648;1;sip_route
3654;1;sip_route
3658;1;sip_route
3664;1;sip_route
3668;1;sip_route
3674;0;sip_route
3678;0;sip_route
3683;0;sip_route
3688;1;sip_route
3694;1;sip_route
3698;1;sip_route
3704;0;sip_route
3708;0;sip_route
3714;1;sip_route
3718;1;sip_route
3724;1;sip_route
3728;1;sip_route
3734;0;sip_route
3738;0;sip_route
3744;1;sip_route
3748;1;sip_route
3754;1;sip_route
3758;1;sip_route
3764;0;sip_route
3767;0;sip_route
3773;1;sip_route
3779;1;sip_route
3783;1;sip_route
3790;1;sip_route
3794;1;sip_route
3798;1;sip_route
3804;1;sip_route
3808;1;sip_route
3814;1;sip_route
3818;0;sip_route
3823;0;sip_route
3828;1;sip_route
3833;1;sip_route
3838;1;sip_route
3845;2;sip_route
3850;2;sip_route
3854;1;sip_route
3859;1;sip_route
3863;1;sip_route
3870;2;sip_route
3873;1;sip_route
3880;1;sip_route
3885;2;sip_route
3889;2;sip_route
3895;2;sip_route
3899;2;sip_route
3904;2;sip_route
3909;1;sip_route
3913;1;sip_route
3917;0;sip_route
3923;1;sip_route
3929;1;sip_route
3933;1;sip_route
3939;1;sip_route
3943;1;sip_route
3948;0;sip_route
3954;1;sip_route
3958;1;sip_route
3964;1;sip_route
3968;1;sip_route
3974;1;sip_route
3978;1;sip_route
3983;0;sip_route
3989;1;sip_route
3993;1;sip_route
3999;1;sip_route
4003;1;sip_route
4008;0;sip_route
4014;1;sip_route
4018;1;sip_route
4024;1;sip_route
4028;1;sip_route
4034;1;sip_route
4038;1;sip_route
4042;0;sip_route
4048;0;sip_route
4053;1;sip_route
4059;1;sip_route
4063;1;sip_route
4069;1;sip_route
4073;1;sip_route
4077;0;sip_route
4083;1;sip_route
4089;1;sip_route
4093;1;sip_route
4098;1;sip_route
4102;0;sip_route
4108;1;sip_route
4113;1;sip_route
4118;1;sip_route
4123;1;sip_route
4128;1;sip_route
4132;0;sip_route
4137;0;sip_route
4143;1;sip_route
4148;1;sip_route
4153;1;sip_route
4159;0;sip_route
4162;0;sip_route
4168;1;sip_route
4174;1;sip_route
4178;1;sip_route
4184;0;sip_route
4188;0;sip_route
4194;1;sip_route
4198;1;sip_route
4204;1;sip_route
4208;0;sip_route
4212;0;sip_route
4218;1;sip_route
4224;1;sip_route
4229;2;sip_route
4234;0;sip_route
4237;0;sip_route
4242;0;sip_route
4249;1;sip_route
4253;1;sip_route
4259;0;sip_route
4263;0;sip_route
4267;0;sip_route
4273;1;sip_route
4279;1;sip_route
4283;1;sip_route
4289;1;sip_route
4293;1;sip_route
4297;0;sip_route
4303;1;sip_route
4309;1;sip_route
4313;1;sip_route
4319;0;sip_route
4323;1;sip_route
4328;0;sip_route
4334;1;sip_route
4338;1;sip_route
4344;1;sip_route
4348;1;sip_route
4354;1;sip_route
4358;1;sip_route
4364;1;sip_route
4368;1;sip_route
4374;0;sip_route
4378;0;sip_route
4384;1;sip_route
4388;1;sip_route
4394;1;sip_route
4398;1;sip_route
4404;1;sip_route
4408;0;sip_route
4412;0;sip_route
4418;1;sip_route
4424;1;sip_route
4429;1;sip_route
4434;1;sip_route
4438;1;sip_route
4444;1;sip_route
4448;0;sip_route
4452;0;sip_route
4458;1;sip_route
4464;1;sip_route
4468;1;sip_route
4474;1;sip_route
4478;1;sip_route
4485;1;sip_route
4488;1;sip_route
4493;1;sip_route
4499;0;sip_route
4502;0;sip_route
4508;1;sip_route
4514;1;sip_route
4518;1;sip_route
4524;1;sip_route
4528;0;sip_route
4532;0;sip_route
4537;0;sip_route
4544;1;sip_route
4548;1;sip_route
4554;1;sip_route
4558;1;sip_route
4564;0;sip_route
4567;0;sip_route
4572;0;sip_route
4578;1;sip_route
4584;1;sip_route
4588;1;sip_route
4594;1;sip_route
4598;1;sip_route
4602;0;sip_route
4608;1;sip_route
4614;1;sip_route
4618;1;sip_route
4625;1;sip_route
4628;0;sip_route
4634;1;sip_route
4638;1;sip_route
4644;1;sip_route
4648;1;sip_route
4654;1;sip_route
4658;0;sip_route
4662;0;sip_route
4668;1;sip_route
4674;1;sip_route
4678;1;sip_route
4684;1;sip_route
4688;1;sip_route
4693;0;sip_route
4699;1;sip_route
4703;1;sip_route
4709;1;sip_route
4713;0;sip_route
4719;1;sip_route
4723;1;sip_route
4729;1;sip_route
4733;1;sip_route
4738;0;sip_route
4744;1;sip_route
4748;1;sip_route
4753;1;sip_route
4758;1;sip_route
4762;0;sip_route
4768;1;sip_route
4774;1;sip_route
4778;1;sip_route
4784;1;sip_route
4788;0;sip_route
4792;0;sip_route
4797;0;sip_route
4804;1;sip_route
4808;1;sip_route
4814;1;sip_route
4818;1;sip_route
4823;0;sip_route
4829;1;sip_route
4833;1;sip_route
4839;1;sip_route
4843;1;sip_route
4849;0;sip_route
4853;0;sip_route
4859;1;sip_route
4863;1;sip_route
4869;1;sip_route
4873;1;sip_route
4879;0;sip_route
4883;0;sip_route
4889;1;sip_route
4893;1;sip_route
4899;1;sip_route
4903;1;sip_route
4909;1;sip_route
4912;0;sip_route
4918;1;sip_route
4924;1;sip_route
4928;1;sip_route
4934;1;sip_route
4938;0;sip_route
4943;0;sip_route
4948;1;sip_route
4954;1;sip_route
4958;1;sip_route
4964;0;sip_route
4968;1;sip_route
4974;1;sip_route
4978;1;sip_route
4984;1;sip_route
4988;1;sip_route
4993;0;sip_route
4999;1;sip_route
5003;1;sip_route
5009;1;sip_route
5013;1;sip_route
5019;0;sip_route
5022;0;sip_route
5028;1;sip_route
5034;1;sip_route
5038;1;sip_route
5044;1;sip_route
5048;0;sip_route
5054;1;sip_route
5058;1;sip_route
5064;1;sip_route
5068;1;sip_route
5074;0;sip_route
5078;0;sip_route
5083;0;sip_route
5089;1;sip_route
5093;1;sip_route
5099;1;sip_route
5103;0;sip_route
5109;1;sip_route
5113;1;sip_route
5119;1;sip_route
5123;1;sip_route
5128;0;sip_route
5134;1;sip_route
5138;1;sip_route
5144;1;sip_route
5148;1;sip_route
5154;1;sip_route
5158;0;sip_route
5162;0;sip_route
5168;1;sip_route
5174;1;sip_route
5178;1;sip_route
5184;1;sip_route
5188;1;sip_route
5194;0;sip_route
5197;0;sip_route
5203;1;sip_route
5209;1;sip_route
5213;1;sip_route
5219;2;sip_route
5223;1;sip_route
5229;1;sip_route
5233;1;sip_route
5239;0;sip_route
5243;0;sip_route
5248;0;sip_route
5254;1;sip_route
5258;1;sip_route
5264;1;sip_route
5268;1;sip_route
5273;1;sip_route
5278;1;sip_route
5283;0;sip_route
5289;1;sip_route
5293;1;sip_route
5299;1;sip_route
5303;1;sip_route
5309;0;sip_route
5314;1;sip_route
5318;1;sip_route
5324;1;sip_route
5328;1;sip_route
5334;0;sip_route
5337;0;sip_route
5342;0;sip_route
5349;1;sip_route
5353;1;sip_route
5359;1;sip_route
5363;1;sip_route
5368;0;sip_route
5373;0;sip_route
5379;1;sip_route
5383;1;sip_route
5389;1;sip_route
5393;1;sip_route
5399;1;sip_route
5403;0;sip_route
5408;0;sip_route
5413;1;sip_route
5419;1;sip_route
5423;1;sip_route
5429;1;sip_route
5433;1;sip_route
5439;0;sip_route
5443;0;sip_route
5447;0;sip_route
5452;0;sip_route
5458;1;sip_route
5464;1;sip_route
5468;1;sip_route
5474;0;sip_route
5478;0;sip_route
5482;0;sip_route
5489;1;sip_route
5493;0;sip_route
5497;0;sip_route
5502;0;sip_route
5509;1;sip_route
5513;1;sip_route
5519;1;sip_route
5523;1;sip_route
5529;0;sip_route
5533;0;sip_route
5538;0;sip_route
5544;1;sip_route
5548;1;sip_route
5554;1;sip_route
5558;1;sip_route
5564;1;sip_route
5568;1;sip_route
5573;0;sip_route
5577;0;sip_route
5583;0;sip_route
5588;1;sip_route
5593;1;sip_route
5599;1;sip_route
5603;1;sip_route
5609;0;sip_route
5613;0;sip_route
5617;0;sip_route
5622;0;sip_route
5629;2;sip_route
5633;0;sip_route
5639;1;sip_route
5643;1;sip_route
5649;1;sip_route
5653;1;sip_route
5659;1;sip_route
5663;1;sip_route
5668;0;sip_route
5672;0;sip_route
5679;1;sip_route
5683;1;sip_route
5689;1;sip_route
5693;1;sip_route
5699;1;sip_route
5703;1;sip_route
5708;0;sip_route
5713;0;sip_route
5719;1;sip_route
5723;1;sip_route
5729;1;sip_route
5733;1;sip_route
5739;1;sip_route
5743;1;sip_route
5749;0;sip_route
5752;0;sip_route
5759;1;sip_route
5763;1;sip_route
5769;1;sip_route
5773;1;sip_route
5779;1;sip_route
5783;1;sip_route
5789;0;sip_route
5792;0;sip_route
5797;0;sip_route
5803;1;sip_route
5809;1;sip_route
5813;1;sip_route
5819;0;sip_route
5822;0;sip_route
5828;0;sip_route
5834;1;sip_route
5838;1;sip_route
5844;1;sip_route
5848;1;sip_route
5854;0;sip_route
5857;0;sip_route
5863;1;sip_route
5869;1;sip_route
5873;1;sip_route
5879;0;sip_route
5883;0;sip_route
5887;0;sip_route
5893;1;sip_route
5899;1;sip_route
5903;1;sip_route
5909;1;sip_route
5914;2;sip_route
5918;1;sip_route
5924;1;sip_route
5929;2;sip_route
5934;1;sip_route
5939;2;sip_route
5944;1;sip_route
5951;2;sip_route
5953;1;sip_route
5961;2;sip_route
5963;1;sip_route
5969;1;sip_route
5973;1;sip_route
5979;0;sip_route
5982;0;sip_route
5987;0;sip_route
5993;1;sip_route
5999;1;sip_route
6003;1;sip_route
6009;1;sip_route
6013;1;sip_route
6018;0;sip_route
6022;0;sip_route
6027;0;sip_route
6033;1;sip_route
6039;1;sip_route
6043;1;sip_route
6049;0;sip_route
6053;0;sip_route
6057;0;sip_route
6062;0;sip_route
6068;1;sip_route
6073;1;sip_route
6078;1;sip_route
6084;1;sip_route
6088;1;sip_route
6093;0;sip_route
6097;0;sip_route
6103;1;sip_route
6108;1;sip_route
6113;1;sip_route
6119;1;sip_route
6123;1;sip_route
6128;0;sip_route
6135;2;sip_route
6138;1;sip_route
6144;1;sip_route
6148;1;sip_route
6154;1;sip_route
6158;0;sip_route
6164;1;sip_route
6168;1;sip_route
6174;1;sip_route
6178;1;sip_route
6184;1;sip_route
6188;0;sip_route
6193;0;sip_route
6199;1;sip_route
6203;1;sip_route
6209;1;sip_route
6213;1;sip_route
6219;1;sip_route
6223;1;sip_route
6228;0;sip_route
6232;0;sip_route
6238;1;sip_route
6244;1;sip_route
6248;1;sip_route
6254;0;sip_route
6257;0;sip_route
6262;0;sip_route
6268;1;sip_route
6274;1;sip_route
6278;1;sip_route
6284;1;sip_route
6288;1;sip_route
6294;0;sip_route
6297;0;sip_route
6302;0;sip_route
6308;1;sip_route
6314;1;sip_route
6318;1;sip_route
6323;0;sip_route
6328;0;sip_route
6334;1;sip_route
6338;1;sip_route
6344;0;sip_route
6348;0;sip_route
6353;0;sip_route
6359;1;sip_route
6363;1;sip_route
6369;1;sip_route
6373;1;sip_route
6379;1;sip_route
6383;1;sip_route
6388;0;sip_route
6392;0;sip_route
6398;0;sip_route
6404;1;sip_route
6408;1;sip_route
6414;1;sip_route
6418;1;sip_route
6424;1;sip_route
6428;0;sip_route
6433;0;sip_route
6439;1;sip_route
6443;1;sip_route
6449;1;sip_route
6453;1;sip_route
6459;1;sip_route
6463;1;sip_route
6468;0;sip_route
6473;0;sip_route
6479;1;sip_route
6483;1;sip_route
6489;1;sip_route
6493;1;sip_route
6499;0;sip_route
6503;0;sip_route
6507;0;sip_route
6513;1;sip_route
6519;1;sip_route
6523;1;sip_route
6529;1;sip_route
6533;0;sip_route
6538;0;sip_route
6543;0;sip_route
6548;1;sip_route
6554;1;sip_route
6558;1;sip_route
6564;1;sip_route
6568;0;sip_route
6572;0;sip_route
6578;0;sip_route
6583;1;sip_route
6589;1;sip_route
6593;1;sip_route
6599;1;sip_route
6603;0;sip_route
6608;0;sip_route
6613;0;sip_route
6619;1;sip_route
6623;1;sip_route
6629;1;sip_route
6633;1;sip_route
6639;1;sip_route
6643;1;sip_route
6648;0;sip_route
6653;0;sip_route
6659;1;sip_route
6663;1;sip_route
6669;1;sip_route
6673;1;sip_route
6679;1;sip_route
6683;0;sip_route
6688;0;sip_route
6693;0;sip_route
6699;1;sip_route
6703;1;sip_route
6709;1;sip_route
6713;1;sip_route
6719;1;sip_route
6723;1;sip_route
6728;0;sip_route
6732;0;sip_route
6737;0;sip_route
6743;1;sip_route
6749;1;sip_route
6753;1;sip_route
6759;1;sip_route
6763;1;sip_route
6769;0;sip_route
6772;0;sip_route
6777;0;sip_route
6783;1;sip_route
6789;1;sip_route
6793;1;sip_route
6799;1;sip_route
6803;1;sip_route
6809;0;sip_route
6812;0;sip_route
6817;0;sip_route
6823;1;sip_route
6829;1;sip_route
6833;1;sip_route
6839;1;sip_route
6843;1;sip_route
6849;1;sip_route
6853;1;sip_route
6858;1;sip_route
6864;1;sip_route
6868;0;sip_route
6874;1;sip_route
6878;1;sip_route
6884;1;sip_route
