Date_ms;response_time_ms;rtd_no
6263.04;0;sip_route
6283.04;1;sip_route
6302.04;0;sip_route
6323.04;1;sip_route
6343.04;1;sip_route
6365.04;1;sip_route
6385.04;3;sip_route
6402.04;0;sip_route
6424.04;1;sip_route
6442.04;0;sip_route
6464.05;1.001;sip_route
6483.05;2;sip_route
6503.05;1;sip_route
6523.05;1;sip_route
6544.05;1;sip_route
6564.05;1;sip_route
6582.05;0;sip_route
6603.05;1;sip_route
6623.05;1;sip_route
6642.05;1;sip_route
6664.05;1;sip_route
6683.05;0;sip_route
6703.05;1;sip_route
6724.05;1;sip_route
6744.05;2;sip_route
6763.05;1;sip_route
6783.05;1;sip_route
6803.05;1;sip_route
6823.05;0;sip_route
6843.05;1;sip_route
6864.05;1;sip_route
6885.05;1;sip_route
6903.05;0;sip_route
6923.05;1;sip_route
6943.05;0;sip_route
6964.05;1;sip_route
6984.05;1;sip_route
7002.05;1;sip_route
7023.05;1;sip_route
7042.05;0;sip_route
7063.05;1;sip_route
7085.05;1;sip_route
7103.05;1;sip_route
7122.05;0;sip_route
7145.05;2;sip_route
7163.05;1;sip_route
7183.05;1;sip_route
7202.05;1;sip_route
7224.05;1;sip_route
7243.05;0;sip_route
7264.05;1;sip_route
7283.05;0;sip_route
7306.05;3;sip_route
7325.05;2;sip_route
7343.05;1;sip_route
7364.05;1;sip_route
7388.05;5;sip_route
7403.05;1;sip_route
7424.05;1;sip_route
7442.05;1;sip_route
7464.05;1;sip_route
7482.05;0;sip_route
7504.05;1;sip_route
7524.05;2;sip_route
7543.05;1;sip_route
7562.05;0;sip_route
7583.05;1;sip_route
7603.05;0;sip_route
7623.05;1;sip_route
7644.05;0;sip_route
7664.05;1;sip_route
7683.05;1;sip_route
7704.05;1;sip_route
7724.05;1;sip_route
7742.05;0;sip_route
7764.05;1;sip_route
7784.05;0;sip_route
7805.05;1;sip_route
7824.05;0;sip_route
7843.05;2;sip_route
7863.05;1;sip_route
7882.05;0;sip_route
7903.05;1;sip_route
7923.05;1;sip_route
7944.05;1;sip_route
7963.06;1;sip_route
7983.06;0;sip_route
8004.06;1;sip_route
8022.06;0;sip_route
8043.06;1;sip_route
8063.06;0;sip_route
8083.06;1;sip_route
8103.06;0;sip_route
8124.06;1;sip_route
8144.06;0;sip_route
8164.06;1;sip_route
8183.06;1;sip_route
8204.06;1;sip_route
8223.06;1;sip_route
8243.06;1;sip_route
8262.06;0;sip_route
8283.06;1;sip_route
8302.06;0;sip_route
8324.06;1;sip_route
8344.06;1;sip_route
8363.06;1;sip_route
8384.06;2;sip_route
8404.06;0;sip_route
8423.06;1;sip_route
8444.06;0;sip_route
8463.06;1;sip_route
8483.06;1;sip_route
8503.06;0;sip_route
8523.06;1;sip_route
8543.06;0;sip_route
8564.06;1;sip_route
8583.06;1;sip_route
8604.06;1;sip_route
8624.06;1;sip_route
8642.06;0;sip_route
8664.06;1;sip_route
8683.06;0;sip_route
8703.06;2;sip_route
8724.06;1;sip_route
8743.06;0;sip_route
8764.06;1;sip_route
8783.06;0;sip_route
8802.06;1;sip_route
8824.06;1;sip_route
8845.06;1;sip_route
8864.06;1;sip_route
8885.06;2;sip_route
8903.06;1;sip_route
8924.06;1;sip_route
8944.06;1;sip_route
8964.06;1;sip_route
8983.06;0;sip_route
9003.06;1;sip_route
9024.06;1;sip_route
9043.06;1;sip_route
9064.06;0;sip_route
9085.06;1;sip_route
9103.06;1;sip_route
9123.06;0;sip_route
9143.06;1;sip_route
9163.06;1;sip_route
9186.06;3;sip_route
9203.06;1;sip_route
9224.06;1;sip_route
9242.06;1;sip_route
9263.06;1;sip_route
9283.06;0;sip_route
9304.06;1;sip_route
9323.06;1;sip_route
9343.06;0;sip_route
9365.06;3;sip_route
9385.06;2;sip_route
9403.06;1;sip_route
9423.06;1;sip_route
9444.07;1;sip_route
9463.07;1;sip_route
9484.07;1;sip_route
9504.07;1;sip_route
9524.07;1;sip_route
9545.07;1;sip_route
9563.07;1;sip_route
9585.07;1;sip_route
9603.07;1;sip_route
9624.07;0;sip_route
9642.07;0;sip_route
9664.07;1;sip_route
9685.07;1;sip_route
9704.07;1;sip_route
9723.07;1;sip_route
9744.07;1;sip_route
9764.07;1;sip_route
9785.07;1;sip_route
9803.07;1;sip_route
9823.07;1;sip_route
9844.07;1;sip_route
9863.07;1;sip_route
9883.07;2;sip_route
9904.07;1;sip_route
9922.07;0;sip_route
9943.07;1;sip_route
9962.07;1;sip_route
9984.07;1;sip_route
10004.1;1;sip_route
10023.1;0;sip_route
10044.1;1;sip_route
10062.1;0;sip_route
10084.1;1;sip_route
10103.1;1;sip_route
10122.1;1;sip_route
10144.1;1;sip_route
10162.1;1;sip_route
10183.1;2.001;sip_route
10203.1;1;sip_route
10223.1;1;sip_route
10244.1;1;sip_route
10263.1;1;sip_route
10283.1;1;sip_route
10303.1;0;sip_route
10325.1;1;sip_route
10344.1;1;sip_route
10364.1;1;sip_route
10386.1;2;sip_route
10403.1;1;sip_route
10424.1;2;sip_route
10444.1;1;sip_route
10462.1;1;sip_route
10483.1;1;sip_route
10503.1;0;sip_route
10523.1;1;sip_route
10543.1;1;sip_route
10563.1;1;sip_route
10584.1;1;sip_route
10602.1;0;sip_route
10624.1;1;sip_route
10643.1;0;sip_route
10663.1;1;sip_route
10684.1;1;sip_route
10705.1;3;sip_route
10724.1;2;sip_route
10744.1;1;sip_route
10762.1;0;sip_route
10783.1;1;sip_route
10803.1;1;sip_route
10823.1;0;sip_route
10844.1;1;sip_route
10862.1;0;sip_route
10884.1;1;sip_route
10903.1;0;sip_route
10923.1;1;sip_route
10944.1;0;sip_route
10965.1;1;sip_route
10983.1;1;sip_route
11004.1;1;sip_route
11023.1;1;sip_route
11044.1;1;sip_route
11063.1;1;sip_route
11083.1;2;sip_route
11104.1;1;sip_route
11123.1;2;sip_route
11143.1;1;sip_route
11164.1;1;sip_route
11185.1;1;sip_route
11204.1;1;sip_route
11224.1;1.001;sip_route
11244.1;1;sip_route
11263.1;1;sip_route
11284.1;1;sip_route
11302.1;1;sip_route
11323.1;1;sip_route
11343.1;0;sip_route
11363.1;1;sip_route
11384.1;2;sip_route
11404.1;1;sip_route
11424.1;1;sip_route
11445.1;3;sip_route
11464.1;1;sip_route
11483.1;1;sip_route
11502.1;1;sip_route
11524.1;1;sip_route
11542.1;0;sip_route
11563.1;1;sip_route
11582.1;1;sip_route
11603.1;1;sip_route
11623.1;1;sip_route
11642.1;0;sip_route
11664.1;1;sip_route
11683.1;0;sip_route
11704.1;1;sip_route
11722.1;0;sip_route
11745.1;2;sip_route
11763.1;1;sip_route
11783.1;0;sip_route
11804.1;1;sip_route
11822.1;0;sip_route
11844.1;1;sip_route
11862.1;0;sip_route
11884.1;1;sip_route
11903.1;0;sip_route
11924.1;1;sip_route
11944.1;0;sip_route
11965.1;1;sip_route
11984.1;1;sip_route
12002.1;1;sip_route
12024.1;1;sip_route
12043.1;2;sip_route
12064.1;1;sip_route
12085.1;2;sip_route
12104.1;1;sip_route
12123.1;0;sip_route
12144.1;1;sip_route
12164.1;0;sip_route
12183.1;2;sip_route
12203.1;1;sip_route
12223.1;0;sip_route
12243.1;1;sip_route
12264.1;0;sip_route
12283.1;1;sip_route
12303.1;1;sip_route
12323.1;2;sip_route
12343.1;1;sip_route
12364.1;1;sip_route
12384.1;1;sip_route
12403.1;1;sip_route
12422.1;0;sip_route
12444.1;1;sip_route
12462.1;1;sip_route
12483.1;1;sip_route
12503.1;0;sip_route
12523.1;2;sip_route
12544.1;1;sip_route
12564.1;1;sip_route
12583.1;1;sip_route
12602.1;0;sip_route
12624.1;1;sip_route
12642.1;0;sip_route
12664.1;1;sip_route
12682.1;1;sip_route
12704.1;1;sip_route
12723.1;1;sip_route
12745.1;2;sip_route
12764.1;1;sip_route
12783.1;0;sip_route
12803.1;1;sip_route
12824.1;0;sip_route
12844.1;1;sip_route
12863.1;1;sip_route
12884.1;1;sip_route
12904.1;0;sip_route
12924.1;1;sip_route
12943.1;1;sip_route
12963.1;1;sip_route
12983.1;1;sip_route
13003.1;1;sip_route
13024.1;0;sip_route
13043.1;1;sip_route
13064.1;0;sip_route
13083.1;1;sip_route
13104.1;0;sip_route
13124.1;1;sip_route
13144.1;1;sip_route
13164.1;1;sip_route
13183.1;1;sip_route
13204.1;1;sip_route
13224.1;1;sip_route
13245.1;1;sip_route
13264.1;1;sip_route
13282.1;1;sip_route
13303.1;1;sip_route
13324.1;2;sip_route
13343.1;1;sip_route
13365.1;1;sip_route
13383.1;1;sip_route
13404.1;1;sip_route
13424.1;0;sip_route
13442.1;0;sip_route
13464.1;1;sip_route
13485.1;1;sip_route
13504.1;2;sip_route
13523.1;1;sip_route
13543.1;1;sip_route
13563.1;0;sip_route
13584.1;1;sip_route
13603.1;0;sip_route
13624.1;1;sip_route
13644.1;1;sip_route
13662.1;1;sip_route
13683.1;1;sip_route
13704.1;0;sip_route
13723.1;1;sip_route
13743.1;1;sip_route
13763.1;2;sip_route
13784.1;1;sip_route
13802.1;1;sip_route
13824.1;1;sip_route
13842.1;0;sip_route
13864.1;1;sip_route
13884.1;1;sip_route
13904.1;1;sip_route
13923.1;1;sip_route
13944.1;1;sip_route
13962.1;0;sip_route
13984.1;1;sip_route
14003.1;0;sip_route
14023.1;1;sip_route
14044.1;0;sip_route
14063.1;1;sip_route
14083.1;1;sip_route
14104.1;1;sip_route
14123.1;1;sip_route
14145.1;1;sip_route
14164.1;1;sip_route
14183.1;0;sip_route
14204.1;1;sip_route
14222.1;1;sip_route
14244.1;1;sip_route
14264.1;2;sip_route
14284.1;2;sip_route
14305.1;2;sip_route
14323.1;1;sip_route
14343.1;1;sip_route
14362.1;0;sip_route
14383.1;1;sip_route
14404.1;0;sip_route
14424.1;1;sip_route
14443.1;1;sip_route
14465.1;1;sip_route
14484.1;1;sip_route
14503.1;0;sip_route
14523.1;1;sip_route
14544.1;2;sip_route
14564.1;0;sip_route
14583.1;1;sip_route
14604.1;1;sip_route
14624.1;1;sip_route
14644.1;1;sip_route
14664.1;1;sip_route
14684.1;1;sip_route
14703.1;0;sip_route
14723.1;1;sip_route
14744.1;0;sip_route
14764.1;1;sip_route
14783.1;1;sip_route
14805.1;1;sip_route
14823.1;1;sip_route
14845.1;1;sip_route
14863.1;1;sip_route
14883.1;0;sip_route
14903.1;1;sip_route
14924.1;0;sip_route
14943.1;2.001;sip_route
14964.1;1;sip_route
14982.1;0;sip_route
15003.1;1;sip_route
