Date_ms;response_time_ms;rtd_no
167.002;14;sip_route
167.002;104;sip_route
167.002;104;sip_route
167.002;16;sip_route
168.002;11;sip_route
168.002;17;sip_route
170.002;15;sip_route
172.002;17;sip_route
172.002;15;sip_route
176.002;17;sip_route
177.002;15;sip_route
178.002;19;sip_route
180.002;18;sip_route
181.002;9;sip_route
181.002;9;sip_route
184.002;22;sip_route
185.002;21;sip_route
185.002;21;sip_route
186.002;20;sip_route
186.002;20;sip_route
186.002;18;sip_route
188.002;20;sip_route
189.002;17;sip_route
189.002;14;sip_route
189.002;17;sip_route
189.002;14;sip_route
191.002;16;sip_route
194.002;9;sip_route
195.002;17;sip_route
195.002;102;sip_route
198.002;12;sip_route
198.002;20;sip_route
198.002;18;sip_route
198.002;18;sip_route
199.002;19;sip_route
199.002;103;sip_route
199.002;102;sip_route
199.002;106;sip_route
201.002;104;sip_route
202.002;100;sip_route
202.002;100;sip_route
202.002;17;sip_route
202.002;17;sip_route
202.002;17;sip_route
203.002;17;sip_route
207.002;19;sip_route
208.002;16;sip_route
209.002;21;sip_route
211.002;19;sip_route
211.002;19;sip_route
211.002;8;sip_route
212.002;18;sip_route
212.002;18;sip_route
212.002;18;sip_route
214.002;16;sip_route
214.002;16;sip_route
214.002;16;sip_route
215.002;17;sip_route
215.002;14;sip_route
215.002;12;sip_route
215.002;14;sip_route
217.002;16;sip_route
218.002;11;sip_route
218.002;12;sip_route
218.002;12;sip_route
219.002;12;sip_route
221.002;7;sip_route
222.002;11;sip_route
223.002;12;sip_route
223.002;12;sip_route
223.002;12;sip_route
224.002;10;sip_route
225.002;7;sip_route
225.002;11;sip_route
225.002;7;sip_route
225.002;7;sip_route
226.002;7;sip_route
226.002;7;sip_route
228.002;6;sip_route
228.002;6;sip_route
229.002;4;sip_route
230.002;7;sip_route
230.002;7;sip_route
231.002;6;sip_route
233.002;6;sip_route
233.002;6;sip_route
233.002;3;sip_route
234.002;4;sip_route
234.002;3;sip_route
234.002;3;sip_route
236.002;3;sip_route
236.002;3;sip_route
236.002;1;sip_route
237.002;2;sip_route
239.002;1;sip_route
240.002;2;sip_route
240.002;1;sip_route
241.002;2;sip_route
243.002;1;sip_route
243.002;1;sip_route
244.002;1;sip_route
245.002;2;sip_route
247.002;1;sip_route
248.002;2;sip_route
249.002;2;sip_route
249.002;2;sip_route
250.002;1;sip_route
251.002;2;sip_route
253.002;1;sip_route
253.002;1;sip_route
255.002;2;sip_route
255.002;2;sip_route
256.002;1;sip_route
256.002;1;sip_route
260.002;2;sip_route
260.002;1;sip_route
261.002;2;sip_route
261.002;2;sip_route
262.002;1;sip_route
263.002;2;sip_route
266.002;2;sip_route
266.002;2;sip_route
267.002;2;sip_route
267.002;2;sip_route
269.002;2;sip_route
270.002;3;sip_route
271.002;2;sip_route
271.002;2;sip_route
272.002;1;sip_route
273.002;1;sip_route
275.002;1;sip_route
276.002;2;sip_route
277.002;2;sip_route
277.002;2;sip_route
278.002;1;sip_route
279.002;2;sip_route
281.002;1;sip_route
281.002;1;sip_route
282.002;1;sip_route
283.002;2;sip_route
285.002;1;sip_route
286.002;2;sip_route
287.002;2;sip_route
287.002;2;sip_route
288.002;1;sip_route
289.002;2;sip_route
291.002;1;sip_route
292.002;2;sip_route
293.002;2;sip_route
293.002;2;sip_route
295.002;2;sip_route
295.002;2;sip_route
296.002;1;sip_route
297.002;2;sip_route
300.002;2;sip_route
300.002;2;sip_route
300.002;1;sip_route
300.002;1;sip_route
303.002;1;sip_route
303.002;1;sip_route
304.002;2;sip_route
306.002;1;sip_route
307.002;2;sip_route
308.002;1;sip_route
308.002;1;sip_route
309.002;1;sip_route
310.002;2;sip_route
312.002;1;sip_route
312.002;1;sip_route
313.002;1;sip_route
314.002;2;sip_route
316.002;1;sip_route
316.002;1;sip_route
317.002;1;sip_route
318.002;2;sip_route
320.002;1;sip_route
320.002;1;sip_route
321.002;1;sip_route
322.002;2;sip_route
324.002;1;sip_route
324.002;1;sip_route
325.002;1;sip_route
326.002;2;sip_route
328.002;1;sip_route
328.002;1;sip_route
329.002;1;sip_route
330.002;2;sip_route
332.003;1.001;sip_route
333.003;2.001;sip_route
334.003;2;sip_route
334.003;2;sip_route
335.003;1;sip_route
336.003;2;sip_route
338.003;1;sip_route
338.003;1;sip_route
339.003;1;sip_route
339.003;1;sip_route
343.003;1;sip_route
343.003;1;sip_route
344.003;2;sip_route
345.003;2;sip_route
345.003;2;sip_route
346.003;1;sip_route
347.003;2;sip_route
349.003;1;sip_route
349.003;1;sip_route
350.003;1;sip_route
351.003;2;sip_route
353.003;1;sip_route
354.003;2;sip_route
355.003;2;sip_route
355.003;2;sip_route
356.003;1;sip_route
356.003;1;sip_route
358.003;0;sip_route
359.003;1;sip_route
360.003;2;sip_route
362.003;1;sip_route
362.003;1;sip_route
363.003;1;sip_route
364.003;2;sip_route
366.003;1;sip_route
366.003;1;sip_route
367.003;1;sip_route
367.003;1;sip_route
371.003;1;sip_route
371.003;1;sip_route
372.003;2;sip_route
372.003;2;sip_route
373.003;1;sip_route
374.003;2;sip_route
376.003;1;sip_route
376.003;1;sip_route
377.003;1;sip_route
378.003;2;sip_route
380.003;1;sip_route
380.003;1;sip_route
381.003;1;sip_route
381.003;1;sip_route
384.003;1;sip_route
384.003;1;sip_route
384.003;1;sip_route
388.003;2;sip_route
388.003;1;sip_route
389.003;2;sip_route
389.003;2;sip_route
390.003;1;sip_route
391.003;2;sip_route
393.003;1;sip_route
393.003;1;sip_route
394.003;1;sip_route
395.003;2;sip_route
397.003;1;sip_route
397.003;1;sip_route
400.003;3;sip_route
400.003;3;sip_route
401.003;1;sip_route
402.003;2;sip_route
402.003;2;sip_route
405.003;2;sip_route
405.003;2;sip_route
405.003;2;sip_route
406.003;1;sip_route
407.003;2;sip_route
409.003;1;sip_route
410.003;2;sip_route
410.003;1;sip_route
411.003;2;sip_route
414.003;2;sip_route
414.003;2;sip_route
414.003;1;sip_route
414.003;1;sip_route
418.003;1;sip_route
418.003;1;sip_route
419.003;2;sip_route
420.003;2;sip_route
420.003;2;sip_route
422.003;2;sip_route
422.003;2;sip_route
423.003;1;sip_route
423.003;1;sip_route
427.003;1;sip_route
427.003;1;sip_route
428.003;2;sip_route
429.003;1;sip_route
429.003;1;sip_route
430.003;2;sip_route
432.003;1;sip_route
432.003;1;sip_route
433.003;1;sip_route
434.003;2;sip_route
436.003;1;sip_route
436.003;1;sip_route
437.003;1;sip_route
437.003;1;sip_route
440.003;1;sip_route
440.003;1;sip_route
440.003;1;sip_route
443.003;1;sip_route
443.003;1;sip_route
443.003;1;sip_route
446.003;1;sip_route
446.003;1;sip_route
446.003;1;sip_route
449.003;1;sip_route
449.003;1;sip_route
450.003;1;sip_route
450.003;1;sip_route
454.003;1;sip_route
454.003;1;sip_route
455.003;2;sip_route
455.003;2;sip_route
456.003;1;sip_route
457.003;2;sip_route
459.003;1;sip_route
459.003;1;sip_route
460.003;1;sip_route
461.003;2;sip_route
463.003;1;sip_route
463.003;1;sip_route
464.003;1;sip_route
464.003;1;sip_route
468.003;2;sip_route
468.003;1;sip_route
469.003;2;sip_route
469.003;2;sip_route
470.003;1;sip_route
471.003;2;sip_route
473.003;1;sip_route
473.003;1;sip_route
474.003;1;sip_route
475.003;2;sip_route
477.003;1;sip_route
477.003;1;sip_route
479.003;2;sip_route
479.003;2;sip_route
480.003;1;sip_route
480.003;1;sip_route
483.003;1;sip_route
483.003;1;sip_route
484.003;2;sip_route
486.003;1;sip_route
487.003;2;sip_route
487.003;1;sip_route
487.003;1;sip_route
490.003;1;sip_route
490.003;1;sip_route
490.003;1;sip_route
493.003;1;sip_route
494.003;1;sip_route
495.003;2;sip_route
496.003;3;sip_route
497.003;2;sip_route
497.003;2;sip_route
498.003;1;sip_route
498.003;1;sip_route
501.003;1;sip_route
501.003;1;sip_route
501.003;1;sip_route
504.003;1;sip_route
505.003;1;sip_route
506.003;2;sip_route
507.003;3;sip_route
508.003;2;sip_route
508.003;2;sip_route
510.003;2;sip_route
510.003;2;sip_route
511.003;1;sip_route
511.003;1;sip_route
515.003;1;sip_route
515.003;1;sip_route
516.003;2;sip_route
517.003;2;sip_route
517.003;2;sip_route
518.003;1;sip_route
518.003;1;sip_route
521.003;1;sip_route
521.003;1;sip_route
521.003;1;sip_route
525.003;2;sip_route
525.003;1;sip_route
526.003;2;sip_route
526.003;2;sip_route
527.003;1;sip_route
528.003;2;sip_route
530.003;1;sip_route
531.003;2;sip_route
531.003;1;sip_route
532.003;2;sip_route
533.003;1;sip_route
533.003;1;sip_route
537.003;1;sip_route
537.003;1;sip_route
537.003;1;sip_route
538.003;2;sip_route
540.003;1;sip_route
540.003;1;sip_route
541.003;1;sip_route
542.003;2;sip_route
544.003;1;sip_route
545.003;2;sip_route
545.003;1;sip_route
545.003;1;sip_route
549.003;2;sip_route
549.003;1;sip_route
550.003;2;sip_route
550.003;2;sip_route
551.003;1;sip_route
552.003;2;sip_route
555.003;1;sip_route
555.003;2;sip_route
555.003;1;sip_route
556.003;2;sip_route
558.003;1;sip_route
558.003;1;sip_route
560.003;2;sip_route
560.003;2;sip_route
561.003;1;sip_route
562.003;2;sip_route
564.003;1;sip_route
565.003;2;sip_route
565.003;1;sip_route
565.003;1;sip_route
569.003;1;sip_route
569.003;1;sip_route
570.003;2;sip_route
570.003;2;sip_route
572.003;2;sip_route
572.003;2;sip_route
573.003;1;sip_route
574.003;2;sip_route
576.003;1;sip_route
576.003;1;sip_route
578.003;2;sip_route
578.003;2;sip_route
579.003;1;sip_route
580.003;2;sip_route
582.003;1;sip_route
583.003;2;sip_route
583.003;1;sip_route
584.003;2;sip_route
586.003;1;sip_route
587.003;2;sip_route
587.003;0;sip_route
588.003;1;sip_route
590.003;1;sip_route
590.003;1;sip_route
591.003;1;sip_route
591.003;1;sip_route
594.003;1;sip_route
594.003;1;sip_route
595.003;1;sip_route
595.003;1;sip_route
598.003;1;sip_route
598.003;1;sip_route
599.003;2;sip_route
601.003;1;sip_route
601.003;1;sip_route
602.003;1;sip_route
603.003;2;sip_route
605.003;1;sip_route
605.003;1;sip_route
606.003;1;sip_route
607.003;2;sip_route
609.003;1;sip_route
609.003;1;sip_route
610.003;1;sip_route
610.003;1;sip_route
613.003;1;sip_route
613.003;1;sip_route
614.003;2;sip_route
616.003;1;sip_route
616.003;1;sip_route
618.003;2;sip_route
618.003;2;sip_route
619.003;1;sip_route
619.003;1;sip_route
622.003;0;sip_route
624.003;2;sip_route
624.003;2;sip_route
625.003;1;sip_route
626.003;2;sip_route
627.003;2;sip_route
627.003;2;sip_route
628.003;1;sip_route
628.003;1;sip_route
631.004;1.001;sip_route
631.004;1.001;sip_route
631.004;1.001;sip_route
635.004;1;sip_route
635.004;1;sip_route
636.004;2;sip_route
637.004;2;sip_route
637.004;2;sip_route
639.004;2;sip_route
639.004;2;sip_route
640.004;1;sip_route
640.004;1;sip_route
643.004;1;sip_route
643.004;1;sip_route
644.004;2;sip_route
646.004;1;sip_route
646.004;1;sip_route
647.004;1;sip_route
648.004;2;sip_route
650.004;1;sip_route
650.004;1;sip_route
651.004;1;sip_route
652.004;1;sip_route
654.004;1;sip_route
654.004;1;sip_route
655.004;1;sip_route
656.004;2;sip_route
658.004;1;sip_route
658.004;1;sip_route
659.004;1;sip_route
659.004;1;sip_route
662.004;1;sip_route
662.004;1;sip_route
662.004;1;sip_route
666.004;1;sip_route
666.004;1;sip_route
668.004;2;sip_route
668.004;3;sip_route
668.004;2;sip_route
669.004;1;sip_route
669.004;1;sip_route
672.004;1;sip_route
672.004;1;sip_route
673.004;2;sip_route
675.004;1;sip_route
676.004;2;sip_route
676.004;1;sip_route
676.004;1;sip_route
679.004;1;sip_route
679.004;1;sip_route
680.004;2;sip_route
682.004;1;sip_route
683.004;2;sip_route
683.004;1;sip_route
683.004;1;sip_route
687.004;1;sip_route
687.004;1;sip_route
688.004;2;sip_route
688.004;2;sip_route
690.004;2;sip_route
690.004;2;sip_route
691.004;1;sip_route
692.004;2;sip_route
694.004;1;sip_route
696.004;3;sip_route
696.004;2;sip_route
696.004;2;sip_route
697.004;1;sip_route
698.004;2;sip_route
700.004;1;sip_route
701.004;2;sip_route
701.004;1;sip_route
701.004;1;sip_route
705.004;1;sip_route
705.004;1;sip_route
706.004;2;sip_route
707.004;2;sip_route
707.004;2;sip_route
708.004;1;sip_route
708.004;1;sip_route
712.004;1;sip_route
714.004;3;sip_route
715.004;4;sip_route
716.004;5;sip_route
718.004;5;sip_route
719.004;6;sip_route
720.004;4;sip_route
721.004;5;sip_route
726.004;8;sip_route
726.004;8;sip_route
727.004;8;sip_route
727.004;8;sip_route
727.004;5;sip_route
727.004;5;sip_route
728.004;2;sip_route
728.004;2;sip_route
728.004;2;sip_route
730.004;2;sip_route
730.004;4;sip_route
731.004;5;sip_route
731.004;3;sip_route
732.004;2;sip_route
733.004;3;sip_route
733.004;0;sip_route
734.004;1;sip_route
736.004;1;sip_route
736.004;1;sip_route
737.004;1;sip_route
738.004;2;sip_route
740.004;1;sip_route
740.004;1;sip_route
741.004;1;sip_route
741.004;1;sip_route
745.004;2;sip_route
745.004;2;sip_route
746.004;2;sip_route
746.004;2;sip_route
747.004;1;sip_route
748.004;2;sip_route
750.004;1;sip_route
751.004;2;sip_route
751.004;1;sip_route
751.004;1;sip_route
754.004;1;sip_route
754.004;1;sip_route
754.004;1;sip_route
758.004;2;sip_route
758.004;1;sip_route
759.004;2;sip_route
759.004;2;sip_route
761.004;2;sip_route
761.004;2;sip_route
762.004;1;sip_route
763.004;2;sip_route
765.004;1;sip_route
765.004;1;sip_route
766.004;1;sip_route
767.004;2;sip_route
769.004;1;sip_route
770.004;2;sip_route
771.004;2;sip_route
772.004;3;sip_route
772.004;0;sip_route
773.004;1;sip_route
774.004;1;sip_route
775.004;2;sip_route
778.004;2;sip_route
779.004;3;sip_route
779.004;1;sip_route
782.004;4;sip_route
782.004;4;sip_route
783.004;2;sip_route
783.004;2;sip_route
785.004;4;sip_route
787.004;4;sip_route
787.004;4;sip_route
789.004;4;sip_route
789.004;4;sip_route
790.004;3;sip_route
791.004;4;sip_route
793.004;3;sip_route
793.004;4;sip_route
795.004;2;sip_route
795.004;3;sip_route
795.004;3;sip_route
798.004;5;sip_route
798.004;3;sip_route
799.004;4;sip_route
801.004;3;sip_route
801.004;3;sip_route
801.004;3;sip_route
805.004;5;sip_route
805.004;2;sip_route
805.004;5;sip_route
806.004;3;sip_route
807.004;4;sip_route
811.004;6;sip_route
812.004;7;sip_route
818.004;7;sip_route
819.004;11;sip_route
819.004;11;sip_route
820.004;8;sip_route
822.004;11;sip_route
822.004;10;sip_route
823.004;9;sip_route
823.004;9;sip_route
824.004;5;sip_route
825.004;11;sip_route
827.004;10;sip_route
827.004;10;sip_route
827.004;10;sip_route
828.004;9;sip_route
829.004;7;sip_route
829.004;7;sip_route
831.004;9;sip_route
833.004;6;sip_route
833.004;9;sip_route
835.004;11;sip_route
837.004;10;sip_route
837.004;10;sip_route
839.004;10;sip_route
839.004;10;sip_route
839.004;7;sip_route
842.004;9;sip_route
842.004;10;sip_route
844.004;11;sip_route
844.004;9;sip_route
845.004;9;sip_route
845.004;7;sip_route
845.004;8;sip_route
845.004;6;sip_route
846.004;7;sip_route
849.004;7;sip_route
852.004;10;sip_route
853.004;11;sip_route
854.004;7;sip_route
854.004;10;sip_route
855.004;11;sip_route
856.004;10;sip_route
858.004;7;sip_route
858.004;7;sip_route
858.004;7;sip_route
859.004;8;sip_route
859.004;8;sip_route
860.004;6;sip_route
861.004;7;sip_route
862.004;8;sip_route
863.004;5;sip_route
864.004;6;sip_route
865.004;7;sip_route
866.004;8;sip_route
869.004;7;sip_route
870.004;9;sip_route
871.004;10;sip_route
872.004;7;sip_route
873.004;11;sip_route
873.004;8;sip_route
874.004;9;sip_route
876.004;8;sip_route
877.004;9;sip_route
879.004;11;sip_route
881.004;11;sip_route
883.004;13;sip_route
883.004;8;sip_route
884.004;11;sip_route
884.004;11;sip_route
884.004;9;sip_route
888.004;9;sip_route
888.004;11;sip_route
890.004;13;sip_route
894.004;8;sip_route
894.004;15;sip_route
894.004;15;sip_route
895.004;14;sip_route
896.004;15;sip_route
896.004;13;sip_route
896.004;13;sip_route
898.004;10;sip_route
898.004;12;sip_route
899.004;13;sip_route
899.004;11;sip_route
901.004;8;sip_route
902.004;11;sip_route
902.004;11;sip_route
902.004;9;sip_route
904.004;6;sip_route
904.004;11;sip_route
905.004;10;sip_route
905.004;10;sip_route
905.004;7;sip_route
906.004;6;sip_route
906.004;8;sip_route
906.004;6;sip_route
908.004;4;sip_route
908.004;6;sip_route
909.004;7;sip_route
909.004;5;sip_route
910.004;4;sip_route
910.004;4;sip_route
911.004;3;sip_route
911.004;3;sip_route
912.004;2;sip_route
913.004;3;sip_route
914.004;2;sip_route
914.004;2;sip_route
915.004;1;sip_route
916.004;2;sip_route
918.004;1;sip_route
919.004;2;sip_route
919.004;1;sip_route
920.004;2;sip_route
923.004;2;sip_route
923.004;2;sip_route
924.004;2;sip_route
924.004;2;sip_route
925.004;1;sip_route
926.004;2;sip_route
928.004;1;sip_route
929.004;2;sip_route
929.004;1;sip_route
930.005;2.001;sip_route
932.005;1;sip_route
933.005;2;sip_route
934.005;2;sip_route
934.005;2;sip_route
935.005;1;sip_route
935.005;1;sip_route
939.005;1;sip_route
939.005;1;sip_route
939.005;1;sip_route
940.005;2;sip_route
942.005;1;sip_route
942.005;1;sip_route
944.005;2;sip_route
944.005;2;sip_route
945.005;1;sip_route
946.005;2;sip_route
948.005;1;sip_route
948.005;1;sip_route
949.005;1;sip_route
950.005;2;sip_route
952.005;1;sip_route
952.005;1;sip_route
953.005;1;sip_route
953.005;1;sip_route
957.005;1;sip_route
958.005;2;sip_route
958.005;2;sip_route
959.005;2;sip_route
959.005;2;sip_route
960.005;1;sip_route
961.005;2;sip_route
963.005;1;sip_route
963.005;1;sip_route
964.005;1;sip_route
964.005;1;sip_route
967.005;1;sip_route
967.005;1;sip_route
967.005;1;sip_route
971.005;1;sip_route
971.005;1;sip_route
971.005;1;sip_route
972.005;2;sip_route
973.005;1;sip_route
974.005;2;sip_route
976.005;1;sip_route
977.005;2;sip_route
978.005;2;sip_route
978.005;2;sip_route
979.005;1;sip_route
980.005;2;sip_route
983.005;2;sip_route
984.005;2;sip_route
985.005;3;sip_route
985.005;3;sip_route
986.005;2;sip_route
986.005;2;sip_route
987.005;1;sip_route
988.005;2;sip_route
990.005;1;sip_route
990.005;1;sip_route
992.005;2;sip_route
992.005;2;sip_route
993.005;1;sip_route
993.005;1;sip_route
997.005;1;sip_route
997.005;1;sip_route
998.005;2;sip_route
999.005;2;sip_route
999.005;2;sip_route
1001;2;sip_route
1001;2;sip_route
1002;1;sip_route
1003;2;sip_route
1005;1;sip_route
1005;1;sip_route
1006;1;sip_route
1006;1;sip_route
1010;1;sip_route
1011;2;sip_route
1011;2;sip_route
1011;1;sip_route
1012;2;sip_route
1014;1;sip_route
1014;1;sip_route
1015;1;sip_route
1015;1;sip_route
1019;1;sip_route
1019;1;sip_route
1019;1;sip_route
1022;0;sip_route
1024.01;2;sip_route
1024.01;2;sip_route
1024.01;2;sip_route
1025.01;1;sip_route
1026.01;2;sip_route
1028.01;1;sip_route
1029.01;2;sip_route
1030.01;2;sip_route
1030.01;2;sip_route
1031.01;1;sip_route
1031.01;1;sip_route
1034.01;1;sip_route
1034.01;1;sip_route
1034.01;1;sip_route
1036.01;0;sip_route
1037.01;1;sip_route
1038.01;2;sip_route
1040.01;1;sip_route
1040.01;1;sip_route
1041.01;1;sip_route
1042.01;2;sip_route
1044.01;1;sip_route
1044.01;1;sip_route
1045.01;1;sip_route
1046.01;2;sip_route
1048.01;1;sip_route
1048.01;1;sip_route
1049.01;1;sip_route
1049.01;1;sip_route
1052.01;1;sip_route
1052.01;1;sip_route
1053.01;1;sip_route
1054.01;2;sip_route
1056.01;1;sip_route
1057.01;2;sip_route
1058.01;2;sip_route
1058.01;2;sip_route
1059.01;1;sip_route
1059.01;1;sip_route
1063.01;1;sip_route
1064.01;2;sip_route
1064.01;2;sip_route
1065.01;2;sip_route
1065.01;2;sip_route
1066.01;1;sip_route
1066.01;1;sip_route
1069.01;1;sip_route
1070.01;2;sip_route
1070.01;1;sip_route
1071.01;2;sip_route
1072.01;1;sip_route
1072.01;1;sip_route
1076.01;2;sip_route
1076.01;1;sip_route
1077.01;2;sip_route
1077.01;2;sip_route
1078.01;1;sip_route
1079.01;2;sip_route
1081.01;1;sip_route
1082.01;2;sip_route
1082.01;1;sip_route
1083.01;2;sip_route
1084.01;1;sip_route
1084.01;1;sip_route
1087.01;1;sip_route
1087.01;1;sip_route
1088.01;2;sip_route
1090.01;1;sip_route
1090.01;1;sip_route
1091.01;1;sip_route
1091.01;1;sip_route
1094.01;1;sip_route
1094.01;1;sip_route
1095.01;2;sip_route
1097.01;1;sip_route
1097.01;1;sip_route
1098.01;1;sip_route
1098.01;1;sip_route
1102.01;1;sip_route
1102.01;1;sip_route
1103.01;2;sip_route
1103.01;2;sip_route
1104.01;1;sip_route
1105.01;2;sip_route
1107.01;1;sip_route
1107.01;1;sip_route
1109.01;2;sip_route
1109.01;2;sip_route
1110.01;1;sip_route
1111.01;2;sip_route
1113.01;1;sip_route
1113.01;1;sip_route
1114.01;1;sip_route
1115.01;2;sip_route
1117.01;1;sip_route
1117.01;1;sip_route
1118.01;1;sip_route
1119.01;2;sip_route
1121.01;1;sip_route
1121.01;1;sip_route
1122.01;1;sip_route
1122.01;1;sip_route
1127.01;2;sip_route
1127.01;2;sip_route
1127.01;2;sip_route
1127.01;2;sip_route
1128.01;1;sip_route
1129.01;2;sip_route
1132.01;2;sip_route
1132.01;2;sip_route
1133.01;2;sip_route
1133.01;2;sip_route
1134.01;1;sip_route
1134.01;1;sip_route
1138.01;1;sip_route
1139.01;2;sip_route
1140.01;3;sip_route
1140.01;2;sip_route
1140.01;2;sip_route
1141.01;1;sip_route
1142.01;2;sip_route
1144.01;1;sip_route
1144.01;1;sip_route
1145.01;1;sip_route
1146.01;2;sip_route
1148.01;1;sip_route
1148.01;1;sip_route
1149.01;1;sip_route
1150.01;2;sip_route
1152.01;1;sip_route
1152.01;1;sip_route
1153.01;1;sip_route
1154.01;2;sip_route
1156.01;1;sip_route
1156.01;1;sip_route
1157.01;1;sip_route
1158.01;2;sip_route
1160.01;1;sip_route
1161.01;2;sip_route
1161.01;1;sip_route
1161.01;1;sip_route
1165.01;1;sip_route
1165.01;1;sip_route
1165.01;1;sip_route
1168.01;1;sip_route
1168.01;1;sip_route
1168.01;1;sip_route
1169.01;1;sip_route
1170.01;2;sip_route
1172.01;1;sip_route
1173.01;2;sip_route
1174.01;2;sip_route
1174.01;2;sip_route
1175.01;1;sip_route
1176.01;2;sip_route
1178.01;1;sip_route
1179.01;2;sip_route
1180.01;2;sip_route
1180.01;2;sip_route
1181.01;1;sip_route
1181.01;1;sip_route
1185.01;1;sip_route
1185.01;1;sip_route
1186.01;2;sip_route
1187.01;2;sip_route
1187.01;2;sip_route
1188.01;1;sip_route
1189.01;2;sip_route
1191.01;1;sip_route
1191.01;1;sip_route
1192.01;1;sip_route
1193.01;2;sip_route
1195.01;1;sip_route
1196.01;2;sip_route
1197.01;2;sip_route
1198.01;3;sip_route
1199.01;2;sip_route
1199.01;2;sip_route
1200.01;1;sip_route
1201.01;2;sip_route
1203.01;1;sip_route
1204.01;2;sip_route
1205.01;2;sip_route
1205.01;2;sip_route
1206.01;1;sip_route
1206.01;1;sip_route
1210.01;1;sip_route
1210.01;1;sip_route
1211.01;2;sip_route
1212.01;2;sip_route
1212.01;2;sip_route
1213.01;1;sip_route
1214.01;2;sip_route
1216.01;1;sip_route
1217.01;2;sip_route
1217.01;1;sip_route
1218.01;2;sip_route
1220.01;1;sip_route
1220.01;1;sip_route
1221.01;1;sip_route
1221.01;1;sip_route
1224.01;1;sip_route
1224.01;1;sip_route
1225.01;2;sip_route
1227.01;1;sip_route
1227.01;1;sip_route
1228.01;1.001;sip_route
1229.01;2.001;sip_route
1231.01;1;sip_route
1231.01;1;sip_route
1233.01;2;sip_route
1233.01;2;sip_route
1235.01;2;sip_route
1235.01;2;sip_route
1236.01;1;sip_route
1236.01;1;sip_route
1239.01;1;sip_route
1239.01;1;sip_route
1239.01;1;sip_route
1243.01;1;sip_route
1243.01;1;sip_route
1244.01;2;sip_route
1245.01;3;sip_route
1245.01;1;sip_route
1246.01;2;sip_route
1248.01;1;sip_route
1248.01;1;sip_route
1249.01;1;sip_route
